@N: MF248 |Running in 64-bit mode.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_8.v":281:2:281:7|Removing sequential instance ram_union_0_[11:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_3(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_8.v":281:2:281:7|Removing sequential instance ram_data_0_[63:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_8_3(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_13.v":255:2:255:7|Removing sequential instance ram_resp[1:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_14.v":169:2:169:7|Removing sequential instance ram_resp_0_[1:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_14_1(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_fifo.v":111:0:111:5|Removing sequential instance full_next_out (in view: CORESPI_LIB.spi_fifo_8s_32s_5_1(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_fifo.v":111:0:111:5|Removing sequential instance empty_next_out (in view: CORESPI_LIB.spi_fifo_8s_32s_5_1(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreuartapb_0\rtl\vlog\core\rx_async.v":501:0:501:5|Removing sequential instance fifo_write (in view: work.RTG4_CoreRISCV_AXI4_BaseDesign_CoreUARTapb_0_Rx_async_1s_0s_0s_1s_2s_3s(verilog)) of type view:PrimLib.sdffs(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreuartapb_0\rtl\vlog\core\rx_async.v":501:0:501:5|Removing sequential instance clear_framing_error_en_1 (in view: work.RTG4_CoreRISCV_AXI4_BaseDesign_CoreUARTapb_0_Rx_async_1s_0s_0s_1s_2s_3s(verilog)) of type view:PrimLib.sdffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_locking_rr_arbiter_2.v":209:2:209:7|Removing sequential instance lastGrant[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_2(verilog)) of type view:PrimLib.statemachine(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_3.v":339:2:339:7|Removing sequential instance ram_header_dst[1:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_0(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_1.v":201:2:201:7|Removing sequential instance ram_header_dst_0_[1] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_1_0(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_1.v":201:2:201:7|Removing sequential instance ram_header_dst_0_[1] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_1_1(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_fifo.v":111:0:111:5|Removing sequential instance full_next_out (in view: CORESPI_LIB.spi_fifo_8s_32s_5_0(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_fifo.v":111:0:111:5|Removing sequential instance empty_next_out (in view: CORESPI_LIB.spi_fifo_8s_32s_5_0(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN115 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_matrix4x16.v":2890:1:2890:12|Removing instance slavestage_0 (in view: COREAHBLITE_LIB.COREAHBLITE_MATRIX4X16_0_1_0_65536_65536_0_0_1s(verilog)) of type view:COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_1(verilog) because it does not drive other instances.
@N: BN115 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_matrix4x16.v":2890:1:2890:12|Removing instance slavestage_0 (in view: COREAHBLITE_LIB.COREAHBLITE_MATRIX4X16_1_1_0_128_0_0_0_1s(verilog)) of type view:COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_3(verilog) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_debug_transport_module_jtag.v":316:3:316:8|Removing sequential instance DRV_TDO (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_DEBUG_TRANSPORT_MODULE_JTAG_Z16(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavestage.v":79:4:79:9|Removing sequential instance masterDataInProg[3:0] (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_1(verilog)) of type view:PrimLib.sdffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavestage.v":79:4:79:9|Removing sequential instance masterDataInProg[3:0] (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_3(verilog)) of type view:PrimLib.sdffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_reorder_queue.v":172:2:172:7|Removing sequential instance T_45_1 (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0(verilog)) of type view:PrimLib.sdffse(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_reorder_queue.v":172:2:172:7|Removing sequential instance T_45_2 (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0(verilog)) of type view:PrimLib.sdffse(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_reorder_queue.v":172:2:172:7|Removing sequential instance T_45_3 (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_REORDER_QUEUE_0(verilog)) of type view:PrimLib.sdffse(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_13.v":255:2:255:7|Removing sequential instance ram_last (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_0(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_13.v":255:2:255:7|Removing sequential instance ram_last (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_13_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_d_cache.v":2218:2:2218:7|Removing sequential instance s2_probe_way (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_d_cache.v":2218:2:2218:7|Removing sequential instance pstore2_way (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_3.v":339:2:339:7|Removing sequential instance ram_header_dst[1:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_d_cache.v":2218:2:2218:7|Removing sequential instance s2_hit_way (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_d_cache.v":2218:2:2218:7|Removing sequential instance pstore1_way (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_D_CACHE(verilog)) of type view:PrimLib.dffe(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_chanctrl.v":593:0:593:5|Removing sequential instance mtx_spi_data_oen (in view: CORESPI_LIB.spi_chanctrl_Z17(verilog)) of type view:PrimLib.dff(prim) because it does not drive other instances.
@N: BN115 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavestage.v":87:56:87:68|Removing instance slave_arbiter (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_1(verilog)) of type view:COREAHBLITE_LIB.COREAHBLITE_SLAVEARBITER_Z3_0(verilog) because it does not drive other instances.
@N: BN115 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavestage.v":87:56:87:68|Removing instance slave_arbiter (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVESTAGE_1s_0_0_3(verilog)) of type view:COREAHBLITE_LIB.COREAHBLITE_SLAVEARBITER_Z3_2(verilog) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_12.v":255:2:255:7|Removing sequential instance ram_id[4:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_masterstage.v":163:0:163:5|Removing sequential instance regHSIZE[2:0] (in view: COREAHBLITE_LIB.COREAHBLITE_MASTERSTAGE_1_1_0_128_1s_0_1_0(verilog)) of type view:PrimLib.sdffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\corespi\5.1.104\rtl\vlog\core\spi_chanctrl.v":379:0:379:5|Removing sequential instance mtx_oen (in view: CORESPI_LIB.spi_chanctrl_Z17(verilog)) of type view:PrimLib.dffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_12.v":255:2:255:7|Removing sequential instance ram_id[4:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_12_0(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_3.v":339:2:339:7|Removing sequential instance ram_payload_client_xact_id (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_0(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_nasti_io_tile_link_io_converter_1.v":875:2:875:7|Removing sequential instance w_id[4:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER_1(verilog)) of type view:PrimLib.sdffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance BRESP[1:0] (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_1(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance RRESP[1:0] (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_1(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance BRESP[1:0] (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance RRESP[1:0] (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavearbiter.v":449:4:449:9|Removing sequential instance arbRegSMCurrentState[15:0] (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVEARBITER_Z3_0(verilog)) of type view:PrimLib.statemachine(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreahblite\5.2.100\rtl\vlog\core\coreahblite_slavearbiter.v":449:4:449:9|Removing sequential instance arbRegSMCurrentState[15:0] (in view: COREAHBLITE_LIB.COREAHBLITE_SLAVEARBITER_Z3_2(verilog)) of type view:PrimLib.statemachine(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_nasti_io_tile_link_io_converter.v":875:2:875:7|Removing sequential instance w_id[4:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_NASTI_IO_TILE_LINK_IO_CONVERTER(verilog)) of type view:PrimLib.sdffre(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance RLAST (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_1(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\actel\directcore\coreaxitoahbl\3.0.101\rtl\vlog\core\coreaxitoahbl_axioutreg.v":105:0:105:5|Removing sequential instance RLAST (in view: COREAXITOAHBL.COREAXITOAHBL_AXIOutReg_5s_0(verilog)) of type view:PrimLib.dffr(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_3.v":339:2:339:7|Removing sequential instance ram_payload_addr_beat[2:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_3.v":339:2:339:7|Removing sequential instance ram_payload_client_xact_id (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_3_1(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN362 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_queue_2.v":339:2:339:7|Removing sequential instance ram_payload_voluntary (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_QUEUE_2_0(verilog)) of type view:PrimLib.ram1(prim) because it does not drive other instances.
@N: BN225 |Writing default property annotation file C:\Users\cyril.jean\Documents\GitHub\Cyril-Jean\RTG4-Development-Kit\Libero\RTG4_CoreRISCV_AXI4_BaseDesign\synthesis\RTG4_CoreRISCV_AXI4_BaseDesign.sap.
@N: MO225 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_i_cache.v":490:2:490:7|There are no possible illegal states for state machine state[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_I_CACHE(verilog)); safe FSM implementation is not required.
@N: MO225 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_locking_rr_arbiter.v":327:2:327:7|There are no possible illegal states for state machine lastGrant[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER(verilog)); safe FSM implementation is not required.
@N: MO225 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_locking_rr_arbiter_1.v":317:2:317:7|There are no possible illegal states for state machine lastGrant[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_1(verilog)); safe FSM implementation is not required.
@N: MO225 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_locking_rr_arbiter_3.v":317:2:317:7|There are no possible illegal states for state machine lastGrant[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_3(verilog)); safe FSM implementation is not required.
@N: MO225 :"c:\users\cyril.jean\documents\github\cyril-jean\rtg4-development-kit\libero\rtg4_coreriscv_axi4_basedesign\component\work\rtg4_coreriscv_axi4_basedesign\coreriscv_axi4_0\rtl\vlog\core\coreriscv_axi4_locking_rr_arbiter_4.v":195:2:195:7|There are no possible illegal states for state machine lastGrant[3:0] (in view: CORERISCV_AXI4_LIB.RTG4_CoreRISCV_AXI4_BaseDesign_CORERISCV_AXI4_0_CORERISCV_AXI4_LOCKING_RR_ARBITER_4(verilog)); safe FSM implementation is not required.
